accession,x,y,z
CY077351,-0.270601,0.8416747,-0.4672888
CY077273,-0.27323824,0.8240427,-0.4962806
CY080202,-0.25972936,0.8338226,-0.48711434
CY078926,-0.26126945,0.84444505,-0.46760112
CY079030,-0.23624453,0.8774655,-0.41742396
CY079649,-0.2947541,0.8188587,-0.49253482
CY143157,-0.29333696,0.85452306,-0.42865342
CY143165,-0.2592756,0.8489353,-0.4605269
CY143189,-0.32226908,0.91640955,0.23735239
CY143229,-0.26166165,0.8342965,-0.4852654
CY130327,-0.26233366,0.8020962,-0.5364912
CY135322,-0.26233777,0.8079892,-0.52757215
CY135330,-0.26871446,0.8306652,-0.48763502
CY135498,-0.22497535,0.81722957,-0.53058636
CY135506,-0.26296607,0.8301718,-0.49159297
KY551238,-0.2885056,0.84517366,-0.44994012
KY551246,-0.28777808,0.84384435,-0.45289117
KY575189,-0.28542864,0.872848,-0.39581165
KY575205,-0.25582784,0.8106441,-0.52669567
CY145480,-0.2508795,0.9084109,-0.33443847
CY140056,-0.27193874,0.8991015,-0.3430246
CY140065,-0.33531773,0.91117364,0.23942575
CY140288,-0.33733276,0.90979433,0.2418283
KF424035,-0.28604358,0.8097585,-0.5123185
KF424251,-0.28604358,0.8097585,-0.5123185
CY140297,-0.2799079,0.8051451,-0.52287
CY079391,-0.30841225,0.81624275,-0.4884975
CY079399,-0.2586547,0.84821254,-0.46220472
CY079415,-0.26666966,0.90351367,-0.33548522
CY133309,-0.260831,0.83209103,-0.48948103
CY133724,-0.27487957,0.82321507,-0.49674764
CY133732,-0.27267465,0.9031107,-0.33172226
CY166739,-0.2717406,0.8343123,-0.47966656
CY166747,-0.28214517,0.85021573,-0.4444404
CY166779,-0.2799773,0.8169525,-0.5041838
CY166787,-0.28381985,0.805248,-0.52059776
CY166803,-0.26432577,0.91206914,-0.3134674
CY167187,-0.26668832,0.83838373,-0.47538415
CY167203,-0.28214517,0.85021573,-0.4444404
CY167211,-0.26632458,0.83591187,-0.47991946
CY167227,-0.24323201,0.79129374,-0.56097466
CY167270,-0.24376108,0.7965003,-0.55332416
KY561258,-0.2348514,0.795516,-0.55856866
KY284385,-0.27334803,0.8296528,-0.48678228
MG280029,-0.29720598,0.79882544,-0.5230167
MG280004,-0.29088843,0.82927215,-0.47717038
MG280568,-0.29088843,0.82927215,-0.47717038
MG280041,-0.24224779,0.82028145,-0.51812583
MG279955,-0.22898024,0.8306825,-0.5074786
MG279765,-0.24539241,0.83883035,-0.4859488
MG279753,-0.23424847,0.82539594,-0.5136626
MG279902,-0.28936446,0.8295083,-0.47768632
MG280193,-0.24329731,0.8298042,-0.5022265
CY097146,-0.23959509,0.7870287,-0.56848925
CY097673,-0.29392153,0.8324828,-0.46966213
CY097737,-0.25648522,0.8060418,-0.5333967
KU290254,-0.26270238,0.8997204,-0.34855515
CY133820,-0.2579314,0.8354789,-0.4852281
CY133368,-0.22861868,0.8013893,-0.5527284
CY133384,-0.21967344,0.7962416,-0.5636869
CY133393,-0.27484912,0.90342593,-0.3290585
CY133392,-0.23782119,0.80190456,-0.5480786
CY133403,-0.31608006,0.8538672,-0.41352662
CY133419,-0.23370618,0.79960287,-0.5531877
CY186767,-0.2350524,0.81938416,-0.52283823
MG279747,-0.27073,0.8579427,-0.4366229
MG279946,-0.28936034,0.8228595,-0.489053
MK237400,-0.27286005,0.8652751,-0.42053106
MK237333,-0.2248815,0.7959621,-0.5620254
MK237594,-0.23500149,0.80513346,-0.5445498
CY097617,-0.23959509,0.7870287,-0.56848925
CY097633,-0.2941239,0.89337516,-0.3396647
GU186477,-0.2740224,0.86095464,-0.42856607
CY077027,-0.30500197,0.88310343,0.35651395
KU290262,-0.27279893,0.8133963,-0.5137775
KY550748,-0.25934923,0.82763183,-0.49775848
MK928247,-0.2332173,0.8172838,-0.5269316
MF399557,-0.28128976,0.6617852,0.6949219
MF399621,-0.29250702,0.66758186,0.68467075
MF399669,-0.28128976,0.6617852,0.6949219
CY185980,-0.30237278,0.8267797,-0.474348
CY186962,-0.2832712,0.8404173,-0.46201316
CY187040,-0.3106642,0.8346891,-0.45473295
CY186992,-0.26359126,0.84812284,-0.4595729
MG280363,-0.2746916,0.8393929,-0.46900335
CY020936,-0.25778067,0.81068915,-0.5256731
CY017864,-0.26941243,0.84630436,-0.45954952
KU290270,-0.28843334,0.840898,-0.45792657
MH546940,-0.24250384,0.7997675,-0.5491484
CY076472,-0.27891785,0.86581135,-0.41542214
KU290278,-0.24449982,0.83495975,-0.49301317
KU201665,-0.28143808,0.81832534,-0.50113505
KU201673,-0.28143808,0.81832534,-0.50113505
KU201681,-0.28143808,0.81832534,-0.50113505
KY551064,-0.27301407,0.8348844,-0.47794506
EU743325,-0.26662502,0.80547684,-0.52926195
KU290311,-0.2751163,0.8234236,-0.49627054
KU290319,-0.29303578,0.8241318,-0.48470294
KY551277,-0.27141887,0.83082163,-0.48586738
MK995861,-0.21765633,0.82112515,-0.5276165
CY076248,-0.26143998,0.8096495,-0.5254682
CY076256,-0.26983967,0.8268421,-0.49347597
CY076264,-0.2794508,0.8191689,-0.50086874
CY076272,-0.28702024,0.8633683,-0.41498742
CY076280,-0.3322645,0.83879435,-0.43130538
CY076288,-0.3239453,0.91434264,0.2429752
CY076296,-0.24181525,0.80552226,-0.54098
CY076304,-0.24181525,0.80552226,-0.54098
CY076312,-0.24735825,0.8149305,-0.5241204
CY076320,-0.25364974,0.8805671,-0.40032914
CY133180,-0.2660327,0.83616984,-0.4796317
CY166544,-0.23936184,0.8080807,-0.53824854
CY166560,-0.28862193,0.8059175,-0.51690835
CY166253,-0.2855078,0.8170988,-0.5008341
CY166129,-0.27377146,0.8019623,-0.530948
MK237157,-0.26330894,0.83461595,-0.48382288
CY097433,-0.25994095,0.9001526,-0.3495082
CY133652,-0.25986025,0.8057712,-0.53217053
CY147449,0.9423583,0.24112627,0.23198894
KY926390,-0.80872685,-0.58288336,-0.078789495
KY925707,0.9752457,-0.21958765,0.026020112
KY926294,-0.8039202,-0.5934973,-0.03838266
GU433036,-0.7972009,-0.6033951,-0.01962121
JQ041357,-0.79503095,-0.6058814,-0.028869856
HM241718,-0.7999539,-0.5999692,-0.01052061
CY062814,-0.79643387,-0.6045283,-0.0154486
CY088624,-0.79366684,-0.60803854,-0.019549066
CY062974,-0.7968288,-0.6040547,-0.013478258
CY072249,-0.79011565,-0.6128018,-0.013825706
CY072257,-0.8037568,-0.5948902,-0.008983465
MH082731,0.9664172,-0.2528841,-0.045687947
MT168183,-0.8068552,-0.59029377,-0.02319585
MT168177,-0.8068552,-0.59029377,-0.02319585
CY216178,0.96889865,-0.2442865,-0.039489735
MK745609,0.96486634,-0.2584188,-0.04746179
MK857365,0.96486634,-0.2584188,-0.04746179
MT241808,0.96486634,-0.2584188,-0.04746179
KT837528,0.9677171,-0.25029477,-0.029600717
KT836324,0.9656864,-0.2588552,-0.021066636
KX408492,-0.79319173,-0.60756326,-0.041399144
MK773310,-0.81512207,-0.5783005,-0.033833217
MT244952,-0.8154019,-0.5778049,-0.03551428
KT837607,0.9744093,-0.21720879,0.057852
KT842023,0.96796477,-0.24988915,-0.02449036
KX408500,-0.79469424,-0.6055419,-0.04219001
CY220336,0.96638185,-0.25273466,-0.04723735
MH082739,0.96404445,-0.26006106,-0.05464962
MT244960,-0.81448716,-0.5800024,-0.014414988
KT837145,0.9677106,-0.25187406,0.009771934
KX408508,-0.79319173,-0.60756326,-0.041399144
CY223711,0.97198975,-0.23410182,-0.020790128
CY230954,0.97198975,-0.23410182,-0.020790128
MH127104,0.9683085,-0.24613638,-0.042372778
MN002201,0.9668988,-0.2522443,-0.038465112
MK772560,0.9668988,-0.2522443,-0.038465112
KX408516,-0.78949213,-0.612683,-0.03635592
CY225543,-0.79409,-0.60638696,-0.04142455
MH126121,-0.80281085,-0.5950727,-0.037191503
MN002209,0.9653875,-0.2565554,-0.046970848
MK772080,0.9653875,-0.2565554,-0.046970848
GQ117098,-0.7977151,-0.60293037,-0.01120453
FJ984396,-0.80192894,-0.59727955,-0.012926047
KT838501,0.97006434,-0.2427786,-0.0058032237
KY044649,-0.7959849,-0.60366297,-0.044709954
KX408524,-0.7959849,-0.60366297,-0.044709954
CY225535,-0.7972021,-0.6026292,-0.036151856
CY228974,-0.7972021,-0.6026292,-0.036151856
KT838479,0.9699482,-0.2429454,-0.013342515
KT836764,-0.82175195,-0.567014,-0.05673554
MH183862,-0.80052775,-0.5978533,-0.04155476
MN002217,0.9662026,-0.25242582,-0.052286018
MK857370,0.9662026,-0.25242582,-0.052286018
MT303697,-0.82336986,-0.5663868,-0.03560928
KT839878,0.966009,-0.2579254,-0.01735072
KX407300,-0.7922353,-0.60875,-0.04226833
MH586301,0.9672376,-0.25012487,-0.043464776
MK856134,-0.81440216,-0.5790143,-0.038621813
KT840105,0.9673316,-0.2534647,-0.0050289542
KT842905,0.97109234,-0.23867883,-0.00347679
CY232357,0.9646033,-0.25719932,-0.058216006
MH586309,0.96539277,-0.25603223,-0.04964121
MN222846,0.9673642,-0.25063923,-0.037235934
MN247785,0.9673642,-0.25063923,-0.037235934
KT843257,0.9740284,-0.22507401,0.02470376
CY234571,0.9655847,-0.25481763,-0.05209962
MH233504,0.96683604,-0.2526352,-0.037463125
MN222854,0.9633875,-0.26232028,-0.05543056
MN247793,0.9633875,-0.26232028,-0.05543056
KT840988,0.96787757,-0.25134647,-0.006163346
CY233945,-0.7942129,-0.60615927,-0.042388774
MH233512,0.967687,-0.24773264,-0.04701588
MN004331,-0.8012884,-0.59597796,-0.052413423
MH233669,-0.79160845,-0.6099142,-0.036888126
KT838846,0.97001857,-0.24295165,-0.006193408
KX409892,-0.8178382,-0.56810355,-0.09164655
MH305949,-0.8036983,-0.59388876,-0.03694779
MN004339,-0.8067355,-0.58929837,-0.043648936
KT839071,0.9705812,-0.24072391,-0.0049326746
KX409900,-0.79515696,-0.6052258,-0.037777368
MK240943,0.96572804,-0.25416514,-0.052626193
MN247801,0.96480864,-0.26080373,-0.033552248
MN222862,0.96480864,-0.26080373,-0.033552248
MK240847,0.96335286,-0.2625251,-0.055062905
MH792755,0.96335286,-0.2625251,-0.055062905
MN373003,0.96509653,-0.25856292,-0.041640677
MN085009,0.96509653,-0.25856292,-0.041640677
KX410668,-0.8028555,-0.595354,-0.031249972
MH446859,-0.80044156,-0.5978016,-0.04389155
KU589632,0.9687249,-0.24680562,-0.02567367
KX915053,-0.80085164,-0.59810174,-0.03018203
MK240607,0.96322125,-0.26366794,-0.05180828
MH446867,-0.8103204,-0.58460844,-0.040173166
MN085017,0.9632415,-0.26426035,-0.048293673
MN373011,0.9632415,-0.26426035,-0.048293673
KJ942707,0.9761135,-0.21654624,0.017610265
KT843598,0.97014576,-0.24184881,-0.018065164
KX917749,0.97695667,-0.21328178,-0.008157885
KX917741,0.97695667,-0.21328178,-0.008157885
MH540688,-0.7923301,-0.6085827,-0.042897448
MN319303,0.96558946,-0.25498396,-0.051188644
KT844047,0.96796477,-0.24988915,-0.02449036
MN319311,0.970927,-0.23636283,-0.037861653
MN424247,0.970927,-0.23636283,-0.037861653
MH846031,0.9645207,-0.25986466,-0.04658483
MH792760,0.9645207,-0.25986466,-0.04658483
MN318931,-0.807031,-0.589157,-0.039940283
KT843683,0.96796477,-0.24988915,-0.02449036
KX918061,0.9756369,-0.21939136,0.00021439295
MH846036,0.96657884,-0.25393906,-0.03521718
MK027652,0.96657884,-0.25393906,-0.03521718
MN423103,-0.81024975,-0.58465487,-0.040915195
KX918069,0.9769958,-0.2131722,0.0060726246
KX918077,0.9769958,-0.2131722,0.0060726246
MK239116,-0.8448202,-0.5349783,-0.008780216
MN689921,0.96861047,-0.24585968,-0.036698684
MN424255,0.96861047,-0.24585968,-0.036698684
KX918085,0.97658646,-0.215012,0.0069782366
MN423111,-0.80705374,-0.58821094,-0.05169335
KT843900,0.96881485,-0.2468512,-0.02149815
KX919293,-0.7992438,-0.59993845,-0.035822704
MK027657,0.97060823,-0.2372714,-0.040273413
MK181803,0.97060823,-0.2372714,-0.040273413
MN755092,0.970927,-0.23636283,-0.037861653
MN552653,0.970927,-0.23636283,-0.037861653
KU589724,0.96723354,-0.2526946,-0.024591144
KU590697,0.96723354,-0.2526946,-0.024591144
MN552924,-0.808762,-0.58729124,-0.03151395
KU590705,0.9709148,-0.23864615,-0.019302705
KU589732,0.9709148,-0.23864615,-0.019302705
KU590713,0.9675309,-0.25148934,-0.02524075
MN755442,0.96784717,-0.24984656,-0.029130623
MN975974,0.96784717,-0.24984656,-0.029130623
KU509871,-0.790623,-0.61221987,-0.010100653
KX916869,0.96818084,-0.24523428,-0.04986027
CY242495,-0.7991141,-0.59861344,-0.05548653
MK077273,-0.7998274,-0.59828246,-0.04831487
MN948925,0.9643755,-0.2593812,-0.05197387
MN755450,0.9643755,-0.2593812,-0.05197387
KX916085,0.96923035,-0.24556768,-0.017002277
KY003549,0.9727966,-0.23108716,-0.016295288
MH541015,0.9687092,-0.24815576,-0.0046064374
CY242287,0.9687092,-0.24815576,-0.0046064374
MK077441,0.96678305,-0.2523944,-0.04034511
MK268369,0.96678305,-0.2523944,-0.04034511
MN948308,-0.8175124,-0.57569593,-0.015739031
CY242303,0.9659592,-0.25376934,-0.050237924
MN976873,-0.80628484,-0.5895217,-0.048672155
MN976861,-0.80628484,-0.5895217,-0.048672155
CY242295,0.9687092,-0.24815576,-0.0046064374
MK399085,-0.80819196,-0.58826363,-0.027778562
MK557530,-0.80819196,-0.58826363,-0.027778562
MN976889,-0.80628484,-0.5895217,-0.048672155
MN976881,-0.80628484,-0.5895217,-0.048672155
KX916341,0.96841884,-0.24358608,-0.053204123
MK398990,-0.8085875,-0.5876331,-0.029555578
MT035418,-0.8130566,-0.58193827,-0.016940666
MK399030,-0.8085875,-0.5876331,-0.029555578
MK557538,-0.8085875,-0.5876331,-0.029555578
MT031581,0.96702766,-0.25374734,-0.02167371
MT031588,0.96702766,-0.25374734,-0.02167371
CY244682,0.9668986,-0.251112,-0.045276873
MK475049,-0.8082881,-0.58736515,-0.040896576
KY115823,0.9744261,-0.22444084,-0.010958458
CY244690,0.96982294,-0.24375534,-0.0051830453
MT168201,-0.81166756,-0.5835718,-0.025294848
MT168193,-0.81166756,-0.5835718,-0.025294848
KY116663,0.96818084,-0.24523428,-0.04986027
CY213811,0.96818084,-0.24523428,-0.04986027
CY245524,-0.80452085,-0.5911673,-0.057162676
MK557543,-0.8049793,-0.59228003,-0.034821246
CY210323,0.9663332,-0.25372902,-0.042683262
CY213867,0.9663332,-0.25372902,-0.042683262
CY255613,0.96630985,-0.25278842,-0.048407573
CY245183,0.96630985,-0.25278842,-0.048407573
MK677287,0.9661605,-0.25507525,-0.03834922
MK555139,0.9661605,-0.25507525,-0.03834922
CY210760,0.96704054,-0.24911244,-0.052684702
CY245191,0.9671585,-0.24975266,-0.047200315
MK555147,0.96486634,-0.2584188,-0.04746179
MK677295,0.96486634,-0.2584188,-0.04746179
CY210768,0.96704054,-0.24911244,-0.052684702
CY249828,-0.7973379,-0.60213184,-0.04110378
MK772571,0.9648726,-0.25818402,-0.048599496
MK555155,0.9648726,-0.25818402,-0.048599496
CY247198,0.96630985,-0.25278842,-0.048407573
MK631467,-0.8067355,-0.58929837,-0.043648936
CY258093,0.9655625,-0.25606441,-0.046043534
CY258109,0.96462286,-0.25704142,-0.058587268
CY258101,0.9646647,-0.25901803,-0.04828718
CY260528,0.9680916,-0.24641277,-0.045600772
CY261241,0.9680916,-0.24641277,-0.045600772
MH082745,0.96666765,-0.25171947,-0.04680647
CY261249,0.96666765,-0.25171947,-0.04680647
CY264895,0.9672376,-0.25012487,-0.043464776
CY264903,0.967687,-0.24773264,-0.04701588
CY264911,0.96557415,-0.25574422,-0.04755621
MG978809,-0.80419105,-0.59290963,-0.041652177
MG974803,0.9664058,-0.25234526,-0.04880131
MG974811,0.9672376,-0.25012487,-0.043464776
MG978817,-0.8043248,-0.59247357,-0.045128547
MK381700,0.96276194,-0.26706067,-0.042048603
MK382167,-0.7982608,-0.60159075,-0.02946836
MK382168,-0.7982445,-0.6014127,-0.03329332
MK382169,-0.79792434,-0.6018991,-0.032158308
MK401018,-0.8105314,-0.584903,-0.030454602
MK401019,-0.8105314,-0.584903,-0.030454602
MK401020,0.96716005,-0.25222504,-0.0313704
MK401021,0.96632457,-0.25600922,-0.026003674
MK401616,0.9657185,-0.2572375,-0.034878913
MK401617,0.9700142,-0.24192102,-0.023378208
MK401618,0.9656487,-0.25751594,-0.03475807
MK401619,0.9641069,-0.2622966,-0.04120915
MK401620,0.9651884,-0.25825027,-0.04145015
MK502827,-0.80398977,-0.59408575,-0.025743036
MK502835,0.9667804,-0.2542371,-0.02644255
MK502843,-0.7992087,-0.59996396,-0.03617615
MK502851,0.965635,-0.25845885,-0.027348949
MK502859,-0.7971922,-0.6025792,-0.03718815
MK502867,0.96407694,-0.26279646,-0.038648292
MK380115,-0.8013767,-0.59750205,-0.028048182
MK636278,-0.80396146,-0.5937512,-0.033249397
MK636286,0.9642059,-0.2623289,-0.038608987
MK636294,0.96477926,-0.26158896,-0.02778762
MK636302,0.96477926,-0.26158896,-0.02778762
MK636310,-0.80396146,-0.5937512,-0.033249397
MK636318,0.96477926,-0.26158896,-0.02778762
MK636326,0.96477926,-0.26158896,-0.02778762
MK636334,0.96477926,-0.26158896,-0.02778762
MK743693,0.96525425,-0.25794873,-0.04179288
MK743701,-0.8063325,-0.5907322,-0.029382387
MK743709,0.96525425,-0.25794873,-0.04179288
MK743717,0.9657185,-0.2572375,-0.034878913
MK743725,-0.81209993,-0.5830839,-0.022514535
MK743733,0.96477926,-0.26158896,-0.02778762
MK743741,0.9652505,-0.25996816,-0.026607307
MK763803,0.96547383,-0.2594643,-0.02320584
MK763811,0.96477926,-0.26158896,-0.02778762
MK763819,0.96477926,-0.26158896,-0.02778762
MK763827,0.96477926,-0.26158896,-0.02778762
MK786114,0.9646636,-0.26182845,-0.029492622
MK786122,0.9637987,-0.265517,-0.024346815
MK786130,0.9635435,-0.264807,-0.038225774
MK786138,0.96477926,-0.26158896,-0.02778762
MK786146,-0.79909796,-0.5997049,-0.042384677
MK786154,-0.8067572,-0.5905286,-0.020465652
MK786162,-0.81127733,-0.58412284,-0.025090674
MK786170,-0.7940078,-0.6073917,-0.025039516
MK786178,-0.80465764,-0.5928936,-0.031675793
MK786186,0.96547383,-0.2594643,-0.02320584
MK786194,0.9665506,-0.25545755,-0.02283444
MK786202,0.96477926,-0.26158896,-0.02778762
MK786210,0.9635435,-0.264807,-0.038225774
MK786218,0.9637987,-0.265517,-0.024346815
MK840094,0.9635672,-0.26606587,-0.027334284
MK840102,0.9652505,-0.25996816,-0.026607307
MK840110,0.96711564,-0.25242507,-0.031125162
MK840118,0.96477926,-0.26158896,-0.02778762
MK840126,0.9635672,-0.26606587,-0.027334284
MK840134,0.96537936,-0.25984243,-0.022903338
MK869342,0.96477926,-0.26158896,-0.02778762
MK869350,0.9635672,-0.26606587,-0.027334284
MK869358,0.9635672,-0.26606587,-0.027334284
MK869366,0.96477926,-0.26158896,-0.02778762
MK869374,0.9630341,-0.26610568,-0.041869566
MK869382,0.96547383,-0.2594643,-0.02320584
MK912969,0.96538365,-0.25945985,-0.026736151
MK912977,0.96477926,-0.26158896,-0.02778762
MK912985,-0.8091705,-0.58684826,-0.029194785
MK912993,-0.7988236,-0.6004447,-0.0367032
MK913001,0.9646636,-0.26182845,-0.029492622
MK913009,0.9646636,-0.26182845,-0.029492622
MK913017,0.96593845,-0.25742874,-0.026334366
MK913025,0.96582836,-0.25584418,-0.04146398
MK913033,0.9656686,-0.25618234,-0.04306537
MK927965,0.9665853,-0.2551991,-0.024211925
MK927973,0.96477926,-0.26158896,-0.02778762
MK927981,-0.80465764,-0.5928936,-0.031675793
MK927989,-0.80142546,-0.5958684,-0.051555064
MK927997,0.96477926,-0.26158896,-0.02778762
MK928005,0.9635435,-0.264807,-0.038225774
MK928013,0.9647864,-0.26195142,-0.023844238
MN169819,-0.8067572,-0.5905286,-0.020465652
MN169827,0.96477926,-0.26158896,-0.02778762
MN169835,-0.8067572,-0.5905286,-0.020465652
MN169843,-0.8163294,-0.5771031,-0.023631457
MN169851,0.96624947,-0.25574937,-0.03088989
MN169859,-0.79909796,-0.5997049,-0.042384677
MN169867,0.96604383,-0.2564172,-0.031773478
MN169875,0.9658546,-0.25802228,-0.023439815
MK960823,0.9647026,-0.259757,-0.043302134
MK960831,0.9635435,-0.264807,-0.038225774
MK960839,0.9635435,-0.264807,-0.038225774
MK960847,0.9665853,-0.2551991,-0.024211925
MK960855,0.96604383,-0.2564172,-0.031773478
MK960863,0.9668585,-0.2539993,-0.02586717
MK960871,0.96570325,-0.25866225,-0.022605449
MK960879,0.9668585,-0.2539993,-0.02586717
MK960887,0.96464926,-0.26031926,-0.041056667
MK960895,0.96532106,-0.25974354,-0.026240354
MK960903,-0.8055683,-0.5911883,-0.039445806
MK960911,0.9631174,-0.26726335,-0.031224554
MK960919,-0.79909796,-0.5997049,-0.042384677
MN074805,0.9625026,-0.2688096,-0.036473114
MN074813,0.96477926,-0.26158896,-0.02778762
MN074821,0.9669155,-0.25372627,-0.026411343
MN074829,-0.7979364,-0.60120565,-0.04300405
MN074837,0.9635456,-0.26443315,-0.040681746
MN074845,-0.7979364,-0.60120565,-0.04300405
MN074853,0.9668585,-0.2539993,-0.02586717
MN074861,0.96525675,-0.26000163,-0.026047865
MN081405,-0.81151307,-0.5837231,-0.026719028
MN154276,0.9640888,-0.2642091,-0.026951563
CY026958,0.6361124,0.56130075,0.529436
CY026006,0.5434554,0.6161606,0.5700898
CY027766,0.61923796,0.6049471,0.50058305
CY027446,0.6012912,0.5637515,0.5662448
CY026014,0.6211243,0.5711945,0.53660166
CY027406,0.62481064,0.58180314,0.52068883
CY027142,0.59930474,0.61925596,0.5073026
CY027390,0.6372895,0.5602555,0.5291274
CY028302,0.9709011,-0.23907648,0.013910627
CY030064,0.6235017,0.56913555,0.536032
CY025974,0.6211243,0.5711945,0.53660166
CY026854,0.63300484,0.5369662,0.55764884
CY028126,0.6025731,0.5852545,0.54257065
CY027470,0.6282883,0.6304553,0.4558288
CY027502,0.9710204,-0.23880084,0.009665054
CY027990,0.6046741,0.5511787,0.5749533
CY028406,0.60098875,0.6242344,0.49914318
CY027070,0.61040753,0.5805268,0.53887963
CY027006,0.60042256,0.5860199,0.5441263
CY037658,0.61740136,0.55778754,0.5546968
CY026926,0.9704191,-0.24101368,0.014112234
CY026950,0.6211243,0.5711945,0.53660166
CY027262,0.6213674,0.5687423,0.53892004
CY028030,0.6311238,0.58500475,0.5093645
CY031574,0.6127612,0.61103773,0.50115526
CY037482,0.9738022,-0.2251597,0.03181882
CY041461,0.96957344,-0.24296662,0.029908817
CY037498,0.9703845,-0.23956682,0.031010943
CY037522,0.9672667,-0.2507538,0.03895885
CY039098,0.96910655,-0.24426652,0.034150492
CY037802,0.9717321,-0.23404156,0.031005537
CY036962,0.96800673,-0.24853052,0.03457751
CY037554,0.9686343,-0.24618046,0.033803575
CY038834,0.97221076,-0.23303223,0.02241033
CY036978,0.9689985,-0.24573742,0.025593532
LC032826,-0.7898015,-0.6104479,-0.059724476
KT841743,0.97029227,-0.24187845,-0.0052580866
KX408244,-0.7972997,-0.6028144,-0.030464618
KX408252,-0.7972997,-0.6028144,-0.030464618
MH079761,-0.80170023,-0.59640074,-0.039784405
MK745617,0.9668658,-0.2505467,-0.04895845
MN002225,0.9668658,-0.2505467,-0.04895845
MT168217,-0.82000726,-0.5711993,-0.036322806
MT168209,-0.82000726,-0.5711993,-0.036322806
KT841978,0.9704741,-0.2411778,-0.0036324747
KX949295,0.976848,-0.21388529,0.0045852466
KY044090,0.976848,-0.21388529,0.0045852466
CY215147,0.96747935,-0.24794506,-0.050069626
MH080154,0.9710702,-0.2358893,-0.037133534
MK745625,0.9660527,-0.2552258,-0.04002461
MN002233,0.9660527,-0.2552258,-0.04002461
MT244969,-0.8259013,-0.56248254,-0.038732115
CY215155,0.96582514,-0.25389466,-0.052146595
MH080162,0.9662685,-0.25224978,-0.051914457
MK631475,-0.80790055,-0.5874821,-0.046490796
MT244976,-0.8195728,-0.5719748,-0.033840306
KX408476,-0.799248,-0.59946495,-0.042947114
CY218866,-0.80060565,-0.59858096,-0.02704632
MH079766,-0.79872847,-0.60066426,-0.035148524
MK631483,-0.8090392,-0.5871757,-0.026078084
MT303705,-0.827436,-0.56058097,-0.033146176
KC781073,-0.7943113,-0.60730916,-0.015654376
KT842593,0.96925616,-0.24586901,-0.009539561
KX408948,-0.7941035,-0.6067188,-0.035944417
CY216722,0.9678926,-0.24655415,-0.048939295
MH126137,-0.7990713,-0.599887,-0.04025744
MN004350,-0.80253345,-0.59604245,-0.025950456
MK716083,-0.80253345,-0.59604245,-0.025950456
MT303713,-0.8195728,-0.5719748,-0.033840306
KT842255,0.97077566,-0.23997913,-0.002160278
CY216730,0.97197145,-0.23417795,-0.020789482
MH127112,0.9671254,-0.25083688,-0.0418256
MH846047,0.9671254,-0.25083688,-0.0418256
MK744441,0.9668506,-0.25266883,-0.036857143
MN002241,0.9668506,-0.25266883,-0.036857143
KX410964,-0.8007277,-0.5980748,-0.033790287
CY223254,0.96708333,-0.25044933,-0.04499898
MH126145,-0.80669534,-0.589503,-0.041578464
MN002249,0.96550876,-0.2556922,-0.04913517
MK744449,0.96550876,-0.2556922,-0.04913517
MT331304,-0.81975824,-0.57159734,-0.035679553
KX410972,-0.79574543,-0.6039936,-0.04450778
CY233841,-0.79227436,-0.6088002,-0.04078746
CY223566,-0.79227436,-0.6088002,-0.04078746
MH307195,0.9665566,-0.2511012,-0.052118957
MH127120,0.9665566,-0.2511012,-0.052118957
MN004358,-0.8088194,-0.5866441,-0.040741835
MK716090,-0.8088194,-0.5866441,-0.040741835
KT838402,0.9754018,-0.21836498,0.030133206
KX917589,0.9761947,-0.21689388,0.0010131582
MH183870,-0.8011869,-0.596204,-0.051384844
MN246113,0.9661818,-0.2549947,-0.038345568
MK857377,0.9661818,-0.2549947,-0.038345568
KT838494,0.9684706,-0.24899879,-0.008022287
KX915237,-0.7931113,-0.6077416,-0.04030681
CY223574,-0.79227436,-0.6088002,-0.04078746
MH183878,-0.80642515,-0.5900079,-0.039614312
KX915245,-0.79412305,-0.6062839,-0.042290863
CY227383,0.9671741,-0.24881178,-0.05164135
CY223262,0.9671741,-0.24881178,-0.05164135
MH586317,0.9721548,-0.23283985,-0.026472235
MN247812,0.9661605,-0.25507525,-0.03834922
MK856420,0.9661605,-0.25507525,-0.03834922
CY211004,-0.7983413,-0.60147667,-0.029612849
CY209529,-0.7983413,-0.60147667,-0.029612849
MH443589,-0.8015109,-0.59668046,-0.039404444
MH183886,-0.8015109,-0.59668046,-0.039404444
MK856142,-0.8109332,-0.58333266,-0.04593995
CY209537,-0.7983413,-0.60147667,-0.029612849
CY211012,-0.7983413,-0.60147667,-0.029612849
CY227847,0.96582514,-0.25389466,-0.052146595
CY230635,0.96582514,-0.25389466,-0.052146595
MH307203,0.9670283,-0.24930523,-0.051991787
MH586325,0.9670283,-0.24930523,-0.051991787
MN222870,0.96653473,-0.25481978,-0.029622367
MK857386,0.96653473,-0.25481978,-0.029622367
CY209345,0.96891737,-0.24421288,-0.039485943
CY213907,0.96891737,-0.24421288,-0.039485943
CY227855,0.97197145,-0.23417795,-0.020789482
MN222878,0.9661818,-0.2549947,-0.038345568
MK857394,0.9661818,-0.2549947,-0.038345568
KT835778,0.9684706,-0.24899879,-0.008022287
CY229102,-0.79227436,-0.6088002,-0.04078746
MH586341,0.9692666,-0.24229316,-0.042616386
MK856150,-0.8149132,-0.5774882,-0.04923188
CY211091,-0.7983413,-0.60147667,-0.029612849
